Equipamento;Hora;Latitude;Longitude;Velocidade
7028;1900-01-01 03:32:12;-19.128898621;-50.827121735;0.0
7028;1900-01-01 03:33:12;-19.128908157;-50.827121735;0.0
7028;1900-01-01 03:34:12;-19.128917694;-50.827115377;0.0
7028;1900-01-01 03:35:12;-19.128920873;-50.827115377;0.0
7028;1900-01-01 03:36:12;-19.128933589;-50.827115377;0.0
7028;1900-01-01 03:37:12;-19.128914515;-50.827115377;0.0
7028;1900-01-01 03:38:07;-19.128904978;-50.827115377;1.4
7028;1900-01-01 03:39:07;-19.128730138;-50.827732086;4.7
7028;1900-01-01 03:40:07;-19.128517151;-50.828456879;4.9
7028;1900-01-01 03:41:07;-19.128307343;-50.829213460;4.9
7028;1900-01-01 03:41:24;-19.128227870;-50.829302470;3.4
7028;1900-01-01 03:41:50;-19.128215154;-50.829226176;1.7
7028;1900-01-01 03:42:50;-19.128364563;-50.828679403;4.9
7028;1900-01-01 03:43:50;-19.128577550;-50.827948252;4.8
7028;1900-01-01 03:44:50;-19.128803253;-50.827172597;4.9
7028;1900-01-01 03:45:50;-19.129013062;-50.826447805;1.2
7028;1900-01-01 03:45:56;-19.129025777;-50.826422373;1.2
7028;1900-01-01 03:46:27;-19.129079819;-50.826524099;2.4
7028;1900-01-01 03:47:27;-19.128873189;-50.827191671;4.7
7028;1900-01-01 03:48:27;-19.128672918;-50.827903748;5.1
7028;1900-01-01 03:49:27;-19.128459930;-50.828653971;5.4
7028;1900-01-01 03:50:27;-19.128291448;-50.829257965;0.0
7028;1900-01-01 03:51:27;-19.128231049;-50.829257965;1.3
7028;1900-01-01 03:51:31;-19.128234227;-50.829232534;2.9
7028;1900-01-01 03:51:33;-19.128234227;-50.829226176;3.3
7028;1900-01-01 03:52:33;-19.128405889;-50.828596751;4.9
7028;1900-01-01 03:53:33;-19.128634771;-50.827821096;4.6
7028;1900-01-01 03:54:33;-19.128844579;-50.827089945;4.9
7028;1900-01-01 03:55:29;-19.129035314;-50.826435089;0.0
7028;1900-01-01 03:56:29;-19.129079819;-50.826422373;0.0
7028;1900-01-01 03:56:36;-19.129079819;-50.826422373;0.0
7028;1900-01-01 03:57:23;-19.129057566;-50.826536814;3.4
7028;1900-01-01 03:58:23;-19.128908157;-50.827077230;4.5
7028;1900-01-01 03:59:23;-19.128707886;-50.827763875;5.0
7028;1900-01-01 04:01:23;-19.128294627;-50.829232534;4.5
7028;1900-01-01 04:01:32;-19.128275553;-50.829296112;0.0
7028;1900-01-01 04:03:13;-19.128262838;-50.829156240;2.4
7028;1900-01-01 04:04:13;-19.128453573;-50.828488668;4.9
7028;1900-01-01 04:05:13;-19.128657023;-50.827782949;5.1
7028;1900-01-01 04:07:08;-19.129041672;-50.826441447;0.0
7028;1900-01-01 04:08:08;-19.129048030;-50.826562246;2.4
7028;1900-01-01 04:08:09;-19.129048030;-50.826562246;2.6
7028;1900-01-01 04:08:14;-19.129041672;-50.826600393;2.5
7028;1900-01-01 04:08:26;-19.129016240;-50.826683044;2.0
7028;1900-01-01 04:08:34;-19.129013062;-50.826702118;2.7
7028;1900-01-01 04:09:34;-19.128825506;-50.827337901;3.9
7028;1900-01-01 04:10:34;-19.128644307;-50.828005473;4.6
7028;1900-01-01 04:11:34;-19.128447215;-50.828704834;4.8
7028;1900-01-01 04:13:27;-19.128281911;-50.829168955;1.8
7028;1900-01-01 04:13:32;-19.128278732;-50.829156240;0.0
7028;1900-01-01 04:13:55;-19.128285090;-50.829124451;1.6
7028;1900-01-01 04:15:55;-19.128679276;-50.827757517;4.4
7028;1900-01-01 04:16:55;-19.128873189;-50.827077230;4.2
7028;1900-01-01 04:17:55;-19.129057566;-50.826422373;0.0
7028;1900-01-01 04:19:00;-19.129063924;-50.826435089;1.2
7028;1900-01-01 04:19:16;-19.129038493;-50.826543172;4.6
7028;1900-01-01 04:19:28;-19.129013062;-50.826638540;1.7
7028;1900-01-01 04:19:32;-19.129013062;-50.826651255;0.0
7028;1900-01-01 04:20:14;-19.128993988;-50.826714834;2.5
7028;1900-01-01 04:21:14;-19.128800074;-50.827376048;5.6
7028;1900-01-01 04:22:14;-19.128571192;-50.828183492;4.2
7028;1900-01-01 04:23:14;-19.128364563;-50.828889211;4.9
7028;1900-01-01 04:23:50;-19.128269196;-50.829232534;0.0
7028;1900-01-01 04:24:50;-19.128240585;-50.829270681;0.0
7028;1900-01-01 04:24:57;-19.128243764;-50.829270681;0.0
7028;1900-01-01 04:25:25;-19.128237406;-50.829283396;0.0
7028;1900-01-01 04:26:25;-19.128237406;-50.829270681;0.0
7028;1900-01-01 04:27:25;-19.128246943;-50.829270681;0.0
7028;1900-01-01 04:28:25;-19.128243764;-50.829270681;0.0
7028;1900-01-01 04:29:25;-19.128237406;-50.829270681;0.0
7028;1900-01-01 04:29:56;-19.128237406;-50.829270681;0.0
7028;1900-01-01 04:30:16;-19.128227870;-50.829283396;0.0
7028;1900-01-01 04:30:41;-19.128227870;-50.829270681;0.0
7028;1900-01-01 04:31:41;-19.128243764;-50.829270681;0.0
7028;1900-01-01 04:32:41;-19.128243764;-50.829270681;0.0
7028;1900-01-01 04:33:41;-19.128256480;-50.829270681;0.0
7028;1900-01-01 04:34:41;-19.128256480;-50.829270681;0.0
7028;1900-01-01 04:35:41;-19.128246943;-50.829270681;0.0
7028;1900-01-01 04:36:41;-19.128234227;-50.829270681;0.0
7028;1900-01-01 04:37:41;-19.128234227;-50.829270681;0.0
7028;1900-01-01 04:38:41;-19.128227870;-50.829270681;0.0
7028;1900-01-01 04:39:41;-19.128221512;-50.829257965;0.0
7028;1900-01-01 04:40:41;-19.128218333;-50.829264323;0.0
7028;1900-01-01 04:41:41;-19.128215154;-50.829264323;0.0
7028;1900-01-01 04:42:41;-19.128211975;-50.829264323;0.0
7028;1900-01-01 04:43:41;-19.128221512;-50.829257965;0.0
7028;1900-01-01 04:44:41;-19.128231049;-50.829270681;0.0
7028;1900-01-01 04:45:41;-19.128227870;-50.829270681;0.0
7028;1900-01-01 04:46:41;-19.128221512;-50.829270681;0.0
7028;1900-01-01 04:47:41;-19.128224691;-50.829270681;0.0
7028;1900-01-01 04:48:41;-19.128224691;-50.829270681;0.0
7028;1900-01-01 04:49:41;-19.128227870;-50.829283396;0.0
7028;1900-01-01 04:50:41;-19.128234227;-50.829270681;0.0
7028;1900-01-01 04:51:41;-19.128237406;-50.829270681;0.0
7028;1900-01-01 04:52:41;-19.128227870;-50.829270681;0.0
7028;1900-01-01 04:53:41;-19.128243764;-50.829283396;0.0
7028;1900-01-01 04:54:41;-19.128240585;-50.829283396;0.0
7028;1900-01-01 04:55:41;-19.128240585;-50.829270681;0.0
7028;1900-01-01 04:56:41;-19.128246943;-50.829283396;0.0
7028;1900-01-01 04:57:41;-19.128259659;-50.829283396;0.0
7028;1900-01-01 04:58:41;-19.128246943;-50.829270681;0.0
7028;1900-01-01 04:59:41;-19.128250122;-50.829270681;0.0
7028;1900-01-01 05:00:41;-19.128246943;-50.829264323;0.0
7028;1900-01-01 05:01:41;-19.128243764;-50.829264323;0.0
7028;1900-01-01 05:02:20;-19.128329595;-50.829372406;1.6
7028;1900-01-01 05:02:36;-19.128323237;-50.829359690;0.0
7028;1900-01-01 05:03:36;-19.128355026;-50.829391479;2.1
7028;1900-01-01 05:04:36;-19.128320058;-50.829505920;0.0
7028;1900-01-01 05:05:36;-19.128329595;-50.829499563;0.0
7028;1900-01-01 05:07:36;-19.128323237;-50.829505920;0.0
7028;1900-01-01 05:08:36;-19.128329595;-50.829505920;0.0
7028;1900-01-01 05:09:36;-19.128329595;-50.829505920;0.0
7028;1900-01-01 05:10:36;-19.128329595;-50.829518636;0.0
7028;1900-01-01 05:11:36;-19.128335953;-50.829518636;0.0
7028;1900-01-01 05:12:36;-19.128335953;-50.829505920;0.0
7028;1900-01-01 05:13:36;-19.128329595;-50.829518636;0.0
7028;1900-01-01 05:14:36;-19.128326416;-50.829518636;0.0
7028;1900-01-01 05:15:36;-19.128326416;-50.829505920;0.0
7028;1900-01-01 05:16:36;-19.128329595;-50.829505920;0.0
7028;1900-01-01 05:17:36;-19.128323237;-50.829499563;0.0
7028;1900-01-01 05:18:36;-19.128316879;-50.829499563;0.0
7028;1900-01-01 05:19:36;-19.128323237;-50.829499563;0.0
7028;1900-01-01 05:20:36;-19.128326416;-50.829499563;0.0
7028;1900-01-01 05:21:36;-19.128329595;-50.829499563;0.0
7028;1900-01-01 05:22:36;-19.128332774;-50.829499563;0.0
7028;1900-01-01 05:23:36;-19.128323237;-50.829499563;0.0
7028;1900-01-01 05:24:36;-19.128329595;-50.829499563;0.0
7028;1900-01-01 05:25:36;-19.128329595;-50.829499563;0.0
7028;1900-01-01 05:26:36;-19.128323237;-50.829505920;0.0
7028;1900-01-01 05:27:36;-19.128323237;-50.829505920;0.0
7028;1900-01-01 05:28:36;-19.128329595;-50.829518636;0.0
7028;1900-01-01 05:29:36;-19.128323237;-50.829518636;0.0
7028;1900-01-01 05:30:36;-19.128316879;-50.829505920;0.0
7028;1900-01-01 05:31:36;-19.128316879;-50.829499563;0.0
7028;1900-01-01 05:32:36;-19.128323237;-50.829499563;0.0
7028;1900-01-01 05:33:36;-19.128313700;-50.829505920;0.0
7028;1900-01-01 05:34:36;-19.128323237;-50.829518636;0.0
7028;1900-01-01 05:35:36;-19.128320058;-50.829518636;0.0
7028;1900-01-01 05:36:24;-19.128323237;-50.829505920;0.0
7028;1900-01-01 05:37:24;-19.128323237;-50.829518636;0.0
7028;1900-01-01 05:38:24;-19.128316879;-50.829524994;0.0
7028;1900-01-01 05:39:24;-19.128313700;-50.829524994;0.0
7028;1900-01-01 05:40:24;-19.128316879;-50.829518636;0.0
7028;1900-01-01 05:41:24;-19.128313700;-50.829524994;0.0
7028;1900-01-01 05:42:24;-19.128323237;-50.829524994;0.0
7028;1900-01-01 05:43:24;-19.128323237;-50.829524994;0.0
7028;1900-01-01 05:44:24;-19.128316879;-50.829518636;0.0
7028;1900-01-01 05:45:24;-19.128320058;-50.829518636;0.0
7028;1900-01-01 05:46:24;-19.128323237;-50.829518636;0.0
7028;1900-01-01 05:47:24;-19.128316879;-50.829518636;0.0
7028;1900-01-01 05:48:24;-19.128316879;-50.829518636;0.0
