Equipamento;Hora;Latitude;Longitude;Velocidade
7028;1900-01-01 07:26:44;-19.099442800;-50.856094360;4.9
7028;1900-01-01 07:27:44;-19.100123088;-50.856590271;5.4
7028;1900-01-01 07:28:44;-19.100812912;-50.857073466;5.9
7028;1900-01-01 07:29:44;-19.101512273;-50.857569377;5.8
7028;1900-01-01 07:31:44;-19.102901459;-50.858567556;5.6
7028;1900-01-01 07:32:44;-19.103521347;-50.859152476;5.9
7028;1900-01-01 07:33:44;-19.103995005;-50.859877268;5.5
7028;1900-01-01 07:34:44;-19.104341507;-50.860691071;5.5
7028;1900-01-01 07:35:44;-19.104649862;-50.861530304;5.7
7028;1900-01-01 07:36:44;-19.104955037;-50.862394969;5.6
7028;1900-01-01 07:54:50;-19.104424159;-50.860824585;5.7
7028;1900-01-01 07:55:54;-19.104061762;-50.859959920;5.3
7028;1900-01-01 07:56:54;-19.103600820;-50.859203339;5.8
7028;1900-01-01 07:57:21;-19.103384654;-50.858961741;0.0
7028;1900-01-01 07:57:41;-19.103435516;-50.859025319;0.0
7028;1900-01-01 07:57:45;-19.103435516;-50.859018962;0.0
7028;1900-01-01 07:58:45;-19.103419622;-50.858999888;0.0
7028;1900-01-01 07:59:45;-19.103416443;-50.858999888;0.0
7028;1900-01-01 08:00:45;-19.103416443;-50.858999888;0.0
7028;1900-01-01 08:01:18;-19.103413264;-50.858999888;0.0
7028;1900-01-01 08:02:18;-19.103410085;-50.858999888;0.0
7028;1900-01-01 08:03:18;-19.103416443;-50.858999888;0.0
7028;1900-01-01 08:04:18;-19.103422801;-50.858999888;0.0
7028;1900-01-01 08:05:06;-19.103302002;-50.858872732;5.7
7028;1900-01-01 08:05:08;-19.103282928;-50.858853658;4.8
7028;1900-01-01 08:06:08;-19.102707545;-50.858389537;5.1
7028;1900-01-01 08:07:08;-19.102068583;-50.857950846;5.2
7028;1900-01-01 08:08:08;-19.101439158;-50.857505798;4.9
7028;1900-01-01 08:09:08;-19.100828807;-50.857060750;5.2
7028;1900-01-01 08:10:08;-19.100167592;-50.856602987;4.9
7028;1900-01-01 08:10:21;-19.100135803;-50.856583913;0.0
7028;1900-01-01 08:10:45;-19.100107193;-50.856558482;3.6
7028;1900-01-01 08:11:31;-19.099461873;-50.856094360;7.2
7028;1900-01-01 08:11:42;-19.099306107;-50.856024424;4.5
7028;1900-01-01 08:12:42;-19.099465052;-50.856088003;0.0
7028;1900-01-01 08:12:54;-19.099506378;-50.856119792;5.8
7028;1900-01-01 08:13:40;-19.100148519;-50.856558482;7.3
7028;1900-01-01 08:14:40;-19.100994110;-50.857168833;7.1
7028;1900-01-01 08:15:40;-19.101817449;-50.857741038;6.7
7028;1900-01-01 08:16:40;-19.102663040;-50.858332316;6.8
7028;1900-01-01 08:17:40;-19.103441874;-50.858987172;7.0
7028;1900-01-01 08:18:40;-19.104033152;-50.859902700;6.9
7028;1900-01-01 08:19:08;-19.104249318;-50.860360463;8.0
7028;1900-01-01 08:19:35;-19.104430517;-50.860830943;7.1
