Equipamento;Hora;Latitude;Longitude;Velocidade
7032;1900-01-01 06:43:00;-18.901769002;-49.489482880;3.5
7032;1900-01-01 06:43:26;-18.901695887;-49.489521027;0.0
7032;1900-01-01 06:44:09;-18.901517868;-49.489501953;0.0
7032;1900-01-01 06:44:31;-18.901393890;-49.489495595;3.2
7032;1900-01-01 06:44:33;-18.901374817;-49.489495595;4.9
7032;1900-01-01 06:44:45;-18.901234945;-49.489463806;4.6
7032;1900-01-01 06:45:54;-18.900338491;-49.489247640;5.2
7032;1900-01-01 06:47:02;-18.899457932;-49.489044189;4.9
7032;1900-01-01 06:48:10;-18.898564657;-49.488834381;5.2
7032;1900-01-01 06:49:18;-18.897665024;-49.488599141;5.8
7032;1900-01-01 06:50:22;-18.896994273;-49.488446554;2.2
7032;1900-01-01 06:50:47;-18.896822611;-49.488421122;3.5
7032;1900-01-01 06:51:59;-18.895926158;-49.488198598;5.7
7032;1900-01-01 06:52:51;-18.895595551;-49.488109589;3.1
7032;1900-01-01 06:53:34;-18.895722707;-49.488154093;3.8
7032;1900-01-01 06:54:42;-18.896631877;-49.488363902;6.0
7032;1900-01-01 06:55:28;-18.897089640;-49.488478343;6.3
7032;1900-01-01 06:56:14;-18.897143682;-49.488503774;3.4
7032;1900-01-01 06:56:36;-18.897337596;-49.488548279;4.4
7032;1900-01-01 06:57:45;-18.898218155;-49.488745372;5.6
7032;1900-01-01 06:58:47;-18.899098714;-49.488955180;6.4
7032;1900-01-01 06:59:49;-18.899991989;-49.489158630;5.7
7032;1900-01-01 07:00:51;-18.900872548;-49.489362081;5.9
7032;1900-01-01 07:02:07;-18.901781718;-49.489521027;4.9
7032;1900-01-01 07:03:13;-18.902690887;-49.489470164;5.5
7032;1900-01-01 07:04:20;-18.903590520;-49.489241282;5.6
7032;1900-01-01 07:05:48;-18.904566447;-49.488751729;6.0
7032;1900-01-01 07:06:50;-18.905348460;-49.488255819;6.2
7032;1900-01-01 07:07:52;-18.906098684;-49.487677256;5.4
7032;1900-01-01 07:09:10;-18.906492869;-49.486920675;2.9
7032;1900-01-01 07:09:48;-18.906397502;-49.486952464;3.7
7032;1900-01-01 07:10:02;-18.906381607;-49.486977895;0.0
7032;1900-01-01 07:10:20;-18.906321208;-49.487054189;5.5
7032;1900-01-01 07:11:31;-18.905621847;-49.487670898;5.5
7032;1900-01-01 07:12:09;-18.905262629;-49.487912496;0.9
7032;1900-01-01 07:12:10;-18.905268987;-49.487912496;2.8
7032;1900-01-01 07:12:12;-18.905272166;-49.487906138;0.0
7032;1900-01-01 07:12:19;-18.905275345;-49.487912496;1.2
7032;1900-01-01 07:13:00;-18.905119578;-49.488039653;0.0
7032;1900-01-01 07:13:55;-18.905205409;-49.487963359;0.0
7032;1900-01-01 07:14:31;-18.905154546;-49.488020579;3.1
7032;1900-01-01 07:14:56;-18.905113220;-49.488046010;0.0
7032;1900-01-01 07:15:04;-18.905116399;-49.488046010;0.0
7032;1900-01-01 07:15:29;-18.905097326;-49.488071442;2.8
7032;1900-01-01 07:16:43;-18.904305776;-49.488541921;5.1
7032;1900-01-01 07:17:55;-18.903476079;-49.488948822;5.7
7032;1900-01-01 07:19:05;-18.902598699;-49.489177704;5.0
7032;1900-01-01 07:20:15;-18.901660919;-49.489177704;5.1
7032;1900-01-01 07:21:23;-18.900774002;-49.488980611;5.2
7032;1900-01-01 07:22:30;-18.899893443;-49.488770803;5.4
7032;1900-01-01 07:23:37;-18.899000168;-49.488567352;5.0
7032;1900-01-01 07:24:45;-18.898113251;-49.488357544;5.4
7032;1900-01-01 07:25:50;-18.897226334;-49.488154093;5.9
7032;1900-01-01 07:26:26;-18.896848043;-49.488058726;2.9
7032;1900-01-01 07:27:04;-18.896959305;-49.488096873;1.8
7032;1900-01-01 07:27:05;-18.896965663;-49.488103231;3.3
7032;1900-01-01 07:27:50;-18.896857580;-49.488039653;5.2
7032;1900-01-01 07:28:06;-18.896701813;-49.488014221;1.2
7032;1900-01-01 07:28:08;-18.896720886;-49.488014221;6.0
7032;1900-01-01 07:28:38;-18.897051493;-49.488071442;0.0
7032;1900-01-01 07:29:21;-18.897038778;-49.488077799;0.0
7032;1900-01-01 07:34:21;-18.897010167;-49.488084157;0.0
7032;1900-01-01 07:39:21;-18.897013346;-49.488071442;0.0
7032;1900-01-01 07:41:36;-18.896908442;-49.488103231;1.1
7032;1900-01-01 07:42:03;-18.896787643;-49.488077799;3.0
7032;1900-01-01 07:43:11;-18.895897547;-49.487855275;6.0
7032;1900-01-01 07:44:16;-18.895001094;-49.487645467;5.7
7032;1900-01-01 07:44:42;-18.894893010;-49.487645467;2.0
7032;1900-01-01 07:46:05;-18.895643234;-49.488128662;6.7
7032;1900-01-01 07:46:22;-18.895773570;-49.488160451;5.9
7032;1900-01-01 07:47:28;-18.896666845;-49.488370260;5.6
7032;1900-01-01 07:48:37;-18.897560120;-49.488592784;5.7
7032;1900-01-01 07:49:39;-18.898450216;-49.488796234;5.9
7032;1900-01-01 07:50:43;-18.899353027;-49.488999685;5.7
7032;1900-01-01 07:51:42;-18.900243123;-49.489209493;6.4
7032;1900-01-01 07:52:46;-18.901130040;-49.489419301;5.4
7032;1900-01-01 07:53:53;-18.902029673;-49.489521027;6.4
7032;1900-01-01 07:54:59;-18.902910233;-49.489425659;4.7
7032;1900-01-01 07:55:22;-18.903100967;-49.489381154;0.0
7032;1900-01-01 07:56:29;-18.903155009;-49.489362081;2.4
7032;1900-01-01 07:57:34;-18.904010137;-49.489044189;5.8
7032;1900-01-01 07:58:37;-18.904827118;-49.488580068;5.5
7032;1900-01-01 07:59:44;-18.905593236;-49.488058726;5.8
7032;1900-01-01 08:00:51;-18.906324387;-49.487467448;5.3
7032;1900-01-01 08:01:19;-18.906442006;-49.487302144;3.7
7032;1900-01-01 08:03:05;-18.906400681;-49.486965179;5.0
7032;1900-01-01 08:03:17;-18.906365712;-49.486984253;0.0
7032;1900-01-01 08:03:34;-18.906359355;-49.487022400;1.9
7032;1900-01-01 08:04:39;-18.905669530;-49.487639109;5.4
