Equipamento;Hora;Latitude;Longitude;Velocidade
7029;1900-01-01 03:39:29;-18.827210744;-49.141493479;1.8
7029;1900-01-01 03:40:25;-18.827016830;-49.141220093;2.3
7029;1900-01-01 03:40:39;-18.826962789;-49.141251882;1.0
7029;1900-01-01 03:41:06;-18.827191671;-49.141251882;0.0
7029;1900-01-01 03:41:07;-18.827188492;-49.141251882;3.6
7029;1900-01-01 03:41:27;-18.827007294;-49.141220093;3.9
7029;1900-01-01 03:41:33;-18.826978683;-49.141213735;1.6
7029;1900-01-01 03:42:09;-18.827074051;-49.141309102;0.0
7029;1900-01-01 03:42:10;-18.827074051;-49.141315460;1.9
7029;1900-01-01 03:43:28;-18.827627182;-49.142065684;6.6
7029;1900-01-01 03:44:29;-18.828015010;-49.142930349;6.5
7029;1900-01-01 03:46:33;-18.828231176;-49.144602458;3.0
7029;1900-01-01 03:47:38;-18.828215281;-49.144271851;0.0
7029;1900-01-01 03:47:44;-18.828215281;-49.144271851;1.2
7029;1900-01-01 03:49:00;-18.828135808;-49.143324534;4.9
7029;1900-01-01 03:50:12;-18.827833811;-49.142421722;5.2
7029;1900-01-01 03:51:25;-18.827347438;-49.141626994;4.3
7029;1900-01-01 03:53:04;-18.827083588;-49.141277313;3.2
7029;1900-01-01 03:53:51;-18.827363332;-49.141607920;0.9
7029;1900-01-01 03:53:53;-18.827356974;-49.141607920;2.6
7029;1900-01-01 03:53:56;-18.827350616;-49.141595205;0.9
7029;1900-01-01 03:54:04;-18.827369690;-49.141626994;4.3
7029;1900-01-01 03:54:13;-18.827382406;-49.141639709;0.0
7029;1900-01-01 03:54:15;-18.827385585;-49.141652425;1.4
7029;1900-01-01 03:54:24;-18.827423731;-49.141690572;3.6
7029;1900-01-01 03:55:30;-18.827891032;-49.142498016;5.3
7029;1900-01-01 03:58:04;-18.828269323;-49.144577026;0.0
7029;1900-01-01 03:58:05;-18.828266144;-49.144589742;2.5
7029;1900-01-01 03:58:55;-18.828250249;-49.144195557;0.0
7029;1900-01-01 03:59:26;-18.828250249;-49.144189199;1.2
7029;1900-01-01 04:00:37;-18.828199387;-49.143515269;1.1
7029;1900-01-01 04:01:19;-18.828227997;-49.143782298;0.0
7029;1900-01-01 04:01:28;-18.828227997;-49.143763224;1.1
7029;1900-01-01 04:02:43;-18.828034083;-49.142841339;6.2
7029;1900-01-01 04:03:05;-18.827922821;-49.142555237;5.4
7029;1900-01-01 04:04:13;-18.827471415;-49.141728719;4.3
